item_id,app_name,genres
523920,FourChords Guitar Karaoke - 2010's Indie Rock,Casual
523920,FourChords Guitar Karaoke - 2010's Indie Rock,Indie
523920,FourChords Guitar Karaoke - 2010's Indie Rock,Simulation
382310,Eco,Adventure
382310,Eco,Indie
382310,Eco,Simulation
522000,Blind Blades,Action
522000,Blind Blades,Indie
434650,Lost Castle,Action
434650,Lost Castle,Adventure
434650,Lost Castle,Indie
434650,Lost Castle,RPG
522620,Lost Castle: Official Soundtrack,Action
522620,Lost Castle: Official Soundtrack,Adventure
522620,Lost Castle: Official Soundtrack,Indie
522620,Lost Castle: Official Soundtrack,RPG
515800,Fasaria World: Ancients of Moons MMORPG,Adventure
515800,Fasaria World: Ancients of Moons MMORPG,Indie
515800,Fasaria World: Ancients of Moons MMORPG,Massively Multiplayer
515800,Fasaria World: Ancients of Moons MMORPG,RPG
511380,Pozzo Jello Crusade,Casual
511380,Pozzo Jello Crusade,Indie
511380,Pozzo Jello Crusade,Strategy
457201,Ticket to Ride - Pennsylvania,Casual
457201,Ticket to Ride - Pennsylvania,Indie
457201,Ticket to Ride - Pennsylvania,Strategy
376966,Train Simulator: Albula Line: St Moritz - Thusis Route Add-On,Simulation
512940,Table Top Racing: World Tour - Tropical Ice Pack,Racing
523080,Footbrawl Playground,Action
523080,Footbrawl Playground,Casual
523080,Footbrawl Playground,Indie
523080,Footbrawl Playground,Sports
523080,Footbrawl Playground,Early Access
458445,One Piece Burning Blood - Wanted Pack,Action
493580,Hidden Object - 12 in 1 bundle,Adventure
497580,Agent Walker: Secret Journey,Adventure
497580,Agent Walker: Secret Journey,Casual
501580,One Piece Burning Blood Gold Pack,Action
425220,One Piece Burning Blood,Action
458443,One Piece Burning Blood - Golden Luffy,Action
504620,"Grid Legion, Storm",Indie
504620,"Grid Legion, Storm",Strategy
504620,"Grid Legion, Storm",Early Access
512600,Gochi-Show! -How To Learn Japanese Cooking Game-,Adventure
433480,Rayon Riddles - Rise of the Goblin King,Adventure
433480,Rayon Riddles - Rise of the Goblin King,Strategy
515200,Cliff Hanger,Action
515200,Cliff Hanger,Indie
508820,Won't You Be My Laser?,Casual
508820,Won't You Be My Laser?,Indie
525750,Fantasy Grounds - New Gods of Mankind - Anointed: Token Pack - Villagers of Naalrinnon,Indie
525750,Fantasy Grounds - New Gods of Mankind - Anointed: Token Pack - Villagers of Naalrinnon,RPG
525750,Fantasy Grounds - New Gods of Mankind - Anointed: Token Pack - Villagers of Naalrinnon,Strategy
504240,Graveyard Smash,Action
504240,Graveyard Smash,Casual
504240,Graveyard Smash,Indie
523670,Adventures Of Fluzz,Action
523670,Adventures Of Fluzz,Adventure
523670,Adventures Of Fluzz,Casual
523670,Adventures Of Fluzz,Indie
516560,The Odyssey,Adventure
516560,The Odyssey,Indie
517060,Day of the Trumplings,Action
517060,Day of the Trumplings,Casual
517060,Day of the Trumplings,Indie
517060,Day of the Trumplings,Strategy
515740,Radical Heroes: Crimson City Crisis,Action
515740,Radical Heroes: Crimson City Crisis,Adventure
515740,Radical Heroes: Crimson City Crisis,Casual
515740,Radical Heroes: Crimson City Crisis,Indie
517340,Tank Tread,Action
517340,Tank Tread,Strategy
511720,MAGIX Video deluxe 2017 Plus Steam Edition,Video Production
506030,MAGIX PC Check & Tuning 2017 Steam Edition,Utilities
518030,Aim Hero,Action
518030,Aim Hero,Early Access
501890,God‘s One Day World - Original Soundtrack,Adventure
520190,Sisyphus Reborn Soundtrack,Adventure
524990,Microcosmum: survival of cells - Soundtrack,Action
524990,Microcosmum: survival of cells - Soundtrack,Casual
524990,Microcosmum: survival of cells - Soundtrack,Indie
524990,Microcosmum: survival of cells - Soundtrack,RPG
524990,Microcosmum: survival of cells - Soundtrack,Simulation
524990,Microcosmum: survival of cells - Soundtrack,Strategy
492969,Rocksmith® 2014 – Staind - “Outside”,Casual
492969,Rocksmith® 2014 – Staind - “Outside”,Simulation
508930,Mini Z Racers Turbo,Casual
508930,Mini Z Racers Turbo,Indie
508930,Mini Z Racers Turbo,Racing
492970,Rocksmith® 2014 – Staind - “So Far Away”,Casual
492970,Rocksmith® 2014 – Staind - “So Far Away”,Simulation
507050,DOGOS,Action
507050,DOGOS,Indie
507050,DOGOS,Simulation
514010,Football Mogul 15,Casual
514010,Football Mogul 15,Simulation
514010,Football Mogul 15,Sports
514010,Football Mogul 15,Strategy
378800,Police Tactics: Imperio,Simulation
378800,Police Tactics: Imperio,Strategy
519040,HEX: Herofall Bundle,Adventure
519040,HEX: Herofall Bundle,Free to Play
519040,HEX: Herofall Bundle,RPG
519040,HEX: Herofall Bundle,Strategy
499370,Tower of Archeos,Casual
499370,Tower of Archeos,Indie
499370,Tower of Archeos,Strategy
504690,Woven,Adventure
504690,Woven,Casual
504690,Woven,Indie
371200,Halcyon 6: Starbase Commander,Indie
371200,Halcyon 6: Starbase Commander,RPG
371200,Halcyon 6: Starbase Commander,Simulation
371200,Halcyon 6: Starbase Commander,Strategy
516840,The Tale of Doris and the Dragon - Episode 1,Adventure
516840,The Tale of Doris and the Dragon - Episode 1,Indie
502360,Sengoku Jidai: Gempei Kassen,Strategy
523980,Blood Bowl 2 - Necromantic,Sports
523980,Blood Bowl 2 - Necromantic,Strategy
502940,"Calm Down, Stalin",Casual
502940,"Calm Down, Stalin",Indie
464040,Log Drive Runner,Casual
464040,Log Drive Runner,Indie
508790,Flat Heroes,Action
508790,Flat Heroes,Indie
508790,Flat Heroes,Early Access
507380,Black Sand Drift,Casual
507380,Black Sand Drift,Indie
525080,The Race for the White House 2016,Simulation
525080,The Race for the White House 2016,Strategy
511670,Marwin and The Evolution Stone,Action
511670,Marwin and The Evolution Stone,Adventure
511670,Marwin and The Evolution Stone,Casual
511670,Marwin and The Evolution Stone,Indie
381000,6 Nights,Casual
381000,6 Nights,Indie
381000,6 Nights,Simulation
517560,Black Sand Drift Collector's Edition Content,Casual
517560,Black Sand Drift Collector's Edition Content,Indie
512550,Cursed West,Action
512550,Cursed West,Adventure
512550,Cursed West,Indie
528490,Halcyon 6: Starbase Commander - Soundtrack,Indie
528490,Halcyon 6: Starbase Commander - Soundtrack,RPG
528490,Halcyon 6: Starbase Commander - Soundtrack,Simulation
528490,Halcyon 6: Starbase Commander - Soundtrack,Strategy
517350,Squareface,Action
517350,Squareface,Indie
517350,Squareface,RPG
468050,The Last Time,Adventure
468050,The Last Time,Indie
501170,Pixel Puzzles Ultimate - Puzzle Pack: Horses,Action
501170,Pixel Puzzles Ultimate - Puzzle Pack: Horses,Casual
501170,Pixel Puzzles Ultimate - Puzzle Pack: Horses,Free to Play
501170,Pixel Puzzles Ultimate - Puzzle Pack: Horses,Indie
501170,Pixel Puzzles Ultimate - Puzzle Pack: Horses,Simulation
501170,Pixel Puzzles Ultimate - Puzzle Pack: Horses,Sports
501170,Pixel Puzzles Ultimate - Puzzle Pack: Horses,Strategy
509521,Pixel Puzzles Ultimate - Puzzle Pack: Rio,Casual
509521,Pixel Puzzles Ultimate - Puzzle Pack: Rio,Free to Play
509521,Pixel Puzzles Ultimate - Puzzle Pack: Rio,Indie
509521,Pixel Puzzles Ultimate - Puzzle Pack: Rio,Simulation
509521,Pixel Puzzles Ultimate - Puzzle Pack: Rio,Sports
509521,Pixel Puzzles Ultimate - Puzzle Pack: Rio,Strategy
480590,Pixel Puzzles Ultimate - Puzzle Pack: Owls,Casual
480590,Pixel Puzzles Ultimate - Puzzle Pack: Owls,Free to Play
480590,Pixel Puzzles Ultimate - Puzzle Pack: Owls,Indie
480590,Pixel Puzzles Ultimate - Puzzle Pack: Owls,Simulation
480590,Pixel Puzzles Ultimate - Puzzle Pack: Owls,Sports
480590,Pixel Puzzles Ultimate - Puzzle Pack: Owls,Strategy
526830,Abrix the robot - rooms with bombs DLC,Casual
526830,Abrix the robot - rooms with bombs DLC,Indie
526830,Abrix the robot - rooms with bombs DLC,Strategy
467770,Pixel Puzzles Ultimate - Puzzle Pack: Ukiyo-e,Casual
467770,Pixel Puzzles Ultimate - Puzzle Pack: Ukiyo-e,Free to Play
467770,Pixel Puzzles Ultimate - Puzzle Pack: Ukiyo-e,Indie
467770,Pixel Puzzles Ultimate - Puzzle Pack: Ukiyo-e,Simulation
467770,Pixel Puzzles Ultimate - Puzzle Pack: Ukiyo-e,Sports
467770,Pixel Puzzles Ultimate - Puzzle Pack: Ukiyo-e,Strategy
480594,Pixel Puzzles Ultimate - Puzzle Pack: Dogs,Casual
480594,Pixel Puzzles Ultimate - Puzzle Pack: Dogs,Free to Play
480594,Pixel Puzzles Ultimate - Puzzle Pack: Dogs,Indie
480594,Pixel Puzzles Ultimate - Puzzle Pack: Dogs,Simulation
480594,Pixel Puzzles Ultimate - Puzzle Pack: Dogs,Sports
480594,Pixel Puzzles Ultimate - Puzzle Pack: Dogs,Strategy
480593,Pixel Puzzles Ultimate - Puzzle Pack: Korea,Casual
480593,Pixel Puzzles Ultimate - Puzzle Pack: Korea,Free to Play
480593,Pixel Puzzles Ultimate - Puzzle Pack: Korea,Indie
480593,Pixel Puzzles Ultimate - Puzzle Pack: Korea,Simulation
480593,Pixel Puzzles Ultimate - Puzzle Pack: Korea,Sports
480593,Pixel Puzzles Ultimate - Puzzle Pack: Korea,Strategy
525186,Darlington Throwback Bonus Pack,Racing
502841,Pixel Puzzles Ultimate - Puzzle Pack: Mountains,Casual
502841,Pixel Puzzles Ultimate - Puzzle Pack: Mountains,Free to Play
502841,Pixel Puzzles Ultimate - Puzzle Pack: Mountains,Indie
502841,Pixel Puzzles Ultimate - Puzzle Pack: Mountains,Simulation
502841,Pixel Puzzles Ultimate - Puzzle Pack: Mountains,Sports
502841,Pixel Puzzles Ultimate - Puzzle Pack: Mountains,Strategy
518710,Tomoyo After - Original Soundtrack,Adventure
518710,Tomoyo After - Original Soundtrack,Casual
518710,Tomoyo After - Original Soundtrack,RPG
518710,Tomoyo After - Original Soundtrack,Strategy
476010,Pixel Puzzles Ultimate - Puzzle Pack: Dinosaurs,Casual
476010,Pixel Puzzles Ultimate - Puzzle Pack: Dinosaurs,Free to Play
476010,Pixel Puzzles Ultimate - Puzzle Pack: Dinosaurs,Indie
476010,Pixel Puzzles Ultimate - Puzzle Pack: Dinosaurs,Simulation
476010,Pixel Puzzles Ultimate - Puzzle Pack: Dinosaurs,Sports
476010,Pixel Puzzles Ultimate - Puzzle Pack: Dinosaurs,Strategy
512480,Looterkings - ProGamer Pack,Action
512480,Looterkings - ProGamer Pack,Indie
512480,Looterkings - ProGamer Pack,RPG
525183,GameStop / Erik Jones Paint Scheme Pack,Racing
525184,Darlington Throwback Paint Scheme Pack 1,Racing
467500,Pixel Puzzles Ultimate - Puzzle Pack: Cats,Casual
467500,Pixel Puzzles Ultimate - Puzzle Pack: Cats,Free to Play
467500,Pixel Puzzles Ultimate - Puzzle Pack: Cats,Indie
467500,Pixel Puzzles Ultimate - Puzzle Pack: Cats,Simulation
467500,Pixel Puzzles Ultimate - Puzzle Pack: Cats,Sports
467500,Pixel Puzzles Ultimate - Puzzle Pack: Cats,Strategy
525185,Toyota Paint Scheme Pack 1,Racing
527800,War Cube,Casual
527800,War Cube,Indie
527890,Shop-n-Spree: Shopping Paradise,Casual
527890,Shop-n-Spree: Shopping Paradise,Simulation
409000,Mystery Chronicle: One Way Heroics,RPG
427190,DEAD RISING®,Action
427190,DEAD RISING®,Adventure
514330,Character: Mai Shiranui,Action
514332,KOF Mashup Costume Set,Action
514331,Mai Shiranui Debut Costume Set,Action
494526,FSX Steam Edition: Night Environment: Florida Add-On,Simulation
529400,Starship Annihilator - Soundtrack,Action
529400,Starship Annihilator - Soundtrack,Indie
502320,Boulder Dash - 30th Anniversary,Action
502320,Boulder Dash - 30th Anniversary,Casual
502320,Boulder Dash - 30th Anniversary,Indie
505450,Classic Remix World,Action
505450,Classic Remix World,Casual
505450,Classic Remix World,Indie
505451,The Bouldering Comp by Peter Liepa,Action
505451,The Bouldering Comp by Peter Liepa,Casual
505451,The Bouldering Comp by Peter Liepa,Indie
460780,Avadon 3: The Warborn,Adventure
460780,Avadon 3: The Warborn,Indie
460780,Avadon 3: The Warborn,RPG
460780,Avadon 3: The Warborn,Strategy
518630,Avadon 3 Hintbook and Bonuses,Adventure
518630,Avadon 3 Hintbook and Bonuses,Indie
518630,Avadon 3 Hintbook and Bonuses,RPG
518630,Avadon 3 Hintbook and Bonuses,Strategy
489720,Conga Master,Action
489720,Conga Master,Indie
438900,Pure Hold'em - Bold Card Deck,Casual
438900,Pure Hold'em - Bold Card Deck,Indie
438900,Pure Hold'em - Bold Card Deck,Simulation
438900,Pure Hold'em - Bold Card Deck,Sports
438900,Pure Hold'em - Bold Card Deck,Strategy
486120,Escape The Past,Adventure
486120,Escape The Past,Casual
520550,American Truck Simulator - Steering Creations Pack,Indie
520550,American Truck Simulator - Steering Creations Pack,Simulation
40980,Stronghold Legends: Steam Edition,Simulation
40980,Stronghold Legends: Steam Edition,Strategy
487160,Trials of Azra,Adventure
487160,Trials of Azra,Indie
459850,"Gremlins, Inc. – Digital Artbook",Indie
459850,"Gremlins, Inc. – Digital Artbook",Strategy
525050,Artisan: Going Home Again,Casual
525050,Artisan: Going Home Again,Indie
525050,Artisan: Going Home Again,RPG
525050,Artisan: Going Home Again,Simulation
527440,Rustangelo,Free to Play
527440,Rustangelo,Indie
525720,BioShock 2: Minerva's Den Remastered,Action
525720,BioShock 2: Minerva's Den Remastered,RPG
409710,BioShock™ Remastered,Action
409710,BioShock™ Remastered,RPG
409720,BioShock™ 2 Remastered,Action
409720,BioShock™ 2 Remastered,RPG
527610,Rustangelo PRO (Basic),Design &amp; Illustration
527610,Rustangelo PRO (Basic),Utilities
528310,Rustangelo PRO (Advanced),Design &amp; Illustration
528310,Rustangelo PRO (Advanced),Utilities
528330,Rustangelo PRO (Ultimate),Design &amp; Illustration
528330,Rustangelo PRO (Ultimate),Utilities
444090,Paladins®,Action
444090,Paladins®,Free to Play
444090,Paladins®,Early Access
444120,Paladins® - Founder's Pack,Action
444120,Paladins® - Founder's Pack,Free to Play
522660,Snooker-online multiplayer snooker game!,Casual
522660,Snooker-online multiplayer snooker game!,Free to Play
522660,Snooker-online multiplayer snooker game!,Indie
522660,Snooker-online multiplayer snooker game!,Simulation
522660,Snooker-online multiplayer snooker game!,Sports
516530,Chaos Of Hearts,Action
516530,Chaos Of Hearts,Adventure
516530,Chaos Of Hearts,Strategy
516530,Chaos Of Hearts,Early Access
504750,Lew Pulsipher's Doomstar,Strategy
528660,Spin Rush,Action
528660,Spin Rush,Casual
528660,Spin Rush,Indie
495350,Woodle Tree 2: Worlds,Action
495350,Woodle Tree 2: Worlds,Adventure
495350,Woodle Tree 2: Worlds,Massively Multiplayer
512290,Goblins and Grottos - Original Music,Action
512290,Goblins and Grottos - Original Music,Adventure
512290,Goblins and Grottos - Original Music,Casual
512290,Goblins and Grottos - Original Music,Indie
527910,Nevertales: Shattered Image Collector's Edition,Adventure
527910,Nevertales: Shattered Image Collector's Edition,Casual
521970,Pixel Puzzles Ultimate - Puzzle Pack: Angel Wings,Casual
521970,Pixel Puzzles Ultimate - Puzzle Pack: Angel Wings,Free to Play
521970,Pixel Puzzles Ultimate - Puzzle Pack: Angel Wings,Indie
521970,Pixel Puzzles Ultimate - Puzzle Pack: Angel Wings,Simulation
521970,Pixel Puzzles Ultimate - Puzzle Pack: Angel Wings,Sports
521970,Pixel Puzzles Ultimate - Puzzle Pack: Angel Wings,Strategy
528440,Minimized OST,Action
528440,Minimized OST,Indie
521930,Minimized,Action
521930,Minimized,Indie
529550,Dragon Bros - Original Soundtrack,Action
529550,Dragon Bros - Original Soundtrack,Casual
529550,Dragon Bros - Original Soundtrack,Indie
497310,PD Particles 9,Design &amp; Illustration
497310,PD Particles 9,Education
497310,PD Particles 9,Photo Editing
497310,PD Particles 9,Software Training
530180,Party Hard - Dark Castle,Action
530180,Party Hard - Dark Castle,Indie
530180,Party Hard - Dark Castle,Strategy
468733,Tabletop Simulator - Viticulture,Casual
468733,Tabletop Simulator - Viticulture,Indie
468733,Tabletop Simulator - Viticulture,RPG
468733,Tabletop Simulator - Viticulture,Simulation
468733,Tabletop Simulator - Viticulture,Strategy
471870,CODE OF PRINCESS - Original Soundtrack,Action
471870,CODE OF PRINCESS - Original Soundtrack,Adventure
471870,CODE OF PRINCESS - Original Soundtrack,RPG
529000,Bad ass babes,Action
529000,Bad ass babes,Adventure
529000,Bad ass babes,Casual
529000,Bad ass babes,Indie
505400,Diamond Joyce and the Secret of Crystal Cave,Adventure
505400,Diamond Joyce and the Secret of Crystal Cave,Indie
505400,Diamond Joyce and the Secret of Crystal Cave,Strategy
530661,Hatbox: Three 4 Free (SteamWorld Heist),Action
530661,Hatbox: Three 4 Free (SteamWorld Heist),Adventure
530661,Hatbox: Three 4 Free (SteamWorld Heist),Indie
530661,Hatbox: Three 4 Free (SteamWorld Heist),RPG
530661,Hatbox: Three 4 Free (SteamWorld Heist),Strategy
530660,Hatbox: Hatful Eight + 2 (SteamWorld Heist),Action
530660,Hatbox: Hatful Eight + 2 (SteamWorld Heist),Adventure
530660,Hatbox: Hatful Eight + 2 (SteamWorld Heist),Indie
530660,Hatbox: Hatful Eight + 2 (SteamWorld Heist),RPG
530660,Hatbox: Hatful Eight + 2 (SteamWorld Heist),Strategy
530280,Fantasy Grounds - Ruleset: Barbarians of Lemuria,Indie
530280,Fantasy Grounds - Ruleset: Barbarians of Lemuria,RPG
530280,Fantasy Grounds - Ruleset: Barbarians of Lemuria,Strategy
481110,The Bunker,Adventure
481110,The Bunker,Indie
530730,The Bunker - Soundtrack,Action
530730,The Bunker - Soundtrack,Indie
524330,Battlerite - Ultimate Fan Pack,Action
524330,Battlerite - Ultimate Fan Pack,Free to Play
508740,Wheels of Aurelia,Adventure
508740,Wheels of Aurelia,Indie
532000,Wheels of Aurelia Original Soundtrack,Adventure
532000,Wheels of Aurelia Original Soundtrack,Indie
532000,Wheels of Aurelia Original Soundtrack,Racing
